"Ranking","Image","Channel","Watch time (mins)","Stream time (mins)","Peak viewers","Average viewers","Followers","Followers gained","Partnered","Mature","Language",""
"862","https://static-cdn.jtvnw.net/jtv_user_pictures/ef81b137-b0de-45c9-bbe8-5b856a74f287-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","blanchitooo","36331290","119205","5787","304","597378","23244","true","false","Spanish","blanchitooo"
"863","https://static-cdn.jtvnw.net/jtv_user_pictures/f04c8210-524f-4c5f-b9ed-c14d095245f1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ErycTriceps","22650495","93600","906","241","596760","-4263","true","false","English","ErycTriceps"
"864","https://static-cdn.jtvnw.net/jtv_user_pictures/e3a2701e-33f2-4bcc-ad77-f17608785fa2-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","aDrive","45222120","28005","7784","1614","596485","5862","true","false","English","aDrive"
"865","https://static-cdn.jtvnw.net/jtv_user_pictures/cb10021a-355a-49cf-b711-7ae14428c7ed-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Oscurlod","5337855","9510","14269","561","596312","48372","true","false","Spanish","Oscurlod"
"866","https://static-cdn.jtvnw.net/jtv_user_pictures/7abff72b-6f1f-4060-998d-4d4903434d16-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","oKINGBR","18867540","87675","1552","215","596260","22517","true","false","Portuguese","oKINGBR"
"867","https://static-cdn.jtvnw.net/jtv_user_pictures/varsitygaming-profile_image-faa27fdb669598c0-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","VarsityGaming","28462710","70050","1405","406","595880","45932","true","false","English","VarsityGaming"
"868","https://static-cdn.jtvnw.net/jtv_user_pictures/6624a175-5e4c-4d12-aaeb-993810378640-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","PaymoneyWubby","337985460","24345","27909","13883","595857","57941","true","false","English","PaymoneyWubby"
"869","https://static-cdn.jtvnw.net/jtv_user_pictures/2b8df248-836b-44a7-a23c-cc6ca5defb59-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MrHugo","26224605","104175","4399","251","595832","82087","true","false","Spanish","MrHugo"
"870","https://static-cdn.jtvnw.net/jtv_user_pictures/7e28af9f-2320-4265-b41f-c596662cbdad-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","loud_mob","2029845","41415","1674","49","595097","1871","true","false","Portuguese","loud_mob"
"871","https://static-cdn.jtvnw.net/jtv_user_pictures/e85f1e19-e793-4a07-bbc5-5135981dc4f8-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","랄로 (aba4647)","493407390","40620","36613","12146","594948","94006","true","false","Korean","랄로 (aba4647)"
"872","https://static-cdn.jtvnw.net/jtv_user_pictures/51b0f7e5-b832-473c-b37c-96a170407ae7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","BoomerNA","18636645","39300","7701","474","594881","-17264","true","false","English","BoomerNA"
"873","https://static-cdn.jtvnw.net/jtv_user_pictures/99016857-eabf-44a8-ba27-2727b8e30ff6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","isamu","4022415","2955","5308","1361","594703","51329","true","false","Polish","isamu"
"874","https://static-cdn.jtvnw.net/jtv_user_pictures/ddaeb80b-7f58-4586-aea1-9b620c8ad000-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","TaySon","4063215","2610","4910","1556","594419","15004","true","false","English","TaySon"
"875","https://static-cdn.jtvnw.net/jtv_user_pictures/498c48d1-1d25-4cd9-97c7-653ddabcddf0-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","AnthonyZ","557668725","150285","14570","3710","593954","38563","true","false","English","AnthonyZ"
"876","https://static-cdn.jtvnw.net/jtv_user_pictures/de3cc723-0ea2-4119-902d-69d259e9b80b-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","justfoxii","7635885","21465","926","355","593027","-180","true","false","English","justfoxii"
"877","https://static-cdn.jtvnw.net/jtv_user_pictures/0f7c8e99-4c63-4db6-9355-166f8c311414-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Hiperop","32457180","79620","3981","407","592674","81463","true","false","Spanish","Hiperop"
"878","https://static-cdn.jtvnw.net/jtv_user_pictures/6e3a3748-d7c3-4135-890e-cb804cdc7d29-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","buckefps","125932275","61725","16324","2040","592639","123762","true","false","English","buckefps"
"879","https://static-cdn.jtvnw.net/jtv_user_pictures/a7402539-007a-4aef-94b7-57514ce3537b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Prettyboyfredo","5530155","6990","17943","791","592620","22308","true","false","English","Prettyboyfredo"
"880","https://static-cdn.jtvnw.net/jtv_user_pictures/8d88427e-923e-4613-97cb-390b4efab238-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Skadoodle","10666740","18495","4171","576","591795","-5850","true","true","English","Skadoodle"
"881","https://static-cdn.jtvnw.net/jtv_user_pictures/73961ccf-6ea8-4e18-a346-1797dfdb0aa1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","patodeaqualand","22003080","117210","21529","187","590623","113990","true","false","Spanish","patodeaqualand"
"882","https://static-cdn.jtvnw.net/jtv_user_pictures/c54a382c-6abe-440d-b3cb-014311c0dd0e-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","cyr","270430140","61215","41940","4417","590234","60634","true","true","English","cyr"
"883","https://static-cdn.jtvnw.net/jtv_user_pictures/5004a9c7-d95f-4fcf-957f-fae0683dfc30-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","WithZack","8384580","18435","2156","454","589806","1677","true","false","Spanish","WithZack"
"884","https://static-cdn.jtvnw.net/jtv_user_pictures/1238a596-660b-49b8-b364-bec7c978d4f1-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","ElisabeteXO","43347060","111405","1406","389","589479","-27498","true","false","English","ElisabeteXO"
"885","https://static-cdn.jtvnw.net/jtv_user_pictures/a83b628d80bcbe4f-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Agent00","441850470","72690","26146","6078","588754","477324","true","false","English","Agent00"
"886","https://static-cdn.jtvnw.net/jtv_user_pictures/ab791e4c-5434-41cc-9564-fa168c27baa6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","MYMTUMTUM69","53337645","170070","7065","313","587399","34134","true","false","Spanish","MYMTUMTUM69"
"887","https://static-cdn.jtvnw.net/jtv_user_pictures/fb16ce63-59c5-4a8f-8ec7-c1f017fe56b3-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Coreano","920903460","216735","62371","4248","587368","223971","true","false","Portuguese","Coreano"
"888","https://static-cdn.jtvnw.net/jtv_user_pictures/5d569195-25a0-44f7-ad67-1fa43ef8a3da-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","NepentheZ","61900575","40050","9253","1545","587300","31676","true","false","English","NepentheZ"
"889","https://static-cdn.jtvnw.net/jtv_user_pictures/17bd758c-1de4-43d5-a1c3-ba84f938262c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Xisuma","21693300","21690","8931","1000","587229","25923","true","false","English","Xisuma"
"890","https://static-cdn.jtvnw.net/jtv_user_pictures/9a1f0f76-13c5-421a-bd31-642081aef654-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","paracetamor","40367850","89730","6396","449","586971","64701","true","false","Spanish","paracetamor"
"891","https://static-cdn.jtvnw.net/jtv_user_pictures/1112f917-c43d-4202-820b-69d8d7b27f33-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Rainbow6BR","293351655","57630","28252","5090","586466","59260","true","false","Portuguese","Rainbow6BR"
"892","https://static-cdn.jtvnw.net/jtv_user_pictures/6ba2142c-d4d3-482d-ad3d-f0c2a2fd9d00-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","KiraChats","11222610","57945","457","193","586106","-1313","true","true","English","KiraChats"
"893","https://static-cdn.jtvnw.net/jtv_user_pictures/c9301d7d-5aad-49fa-a975-03c5a086a27b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ItsJSTN","54569520","23385","12154","2333","584758","50612","true","false","English","ItsJSTN"
"894","https://static-cdn.jtvnw.net/jtv_user_pictures/fdf56e3e-864c-43fd-9506-5440a0fb87bd-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Marzz_Ow","19570500","89250","919","219","583852","16269","true","false","English","Marzz_Ow"
"895","https://static-cdn.jtvnw.net/jtv_user_pictures/308fa859-303d-44eb-a383-96eb6c18e78a-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","liminhag0d","311498535","314970","59918","988","583424","58983","true","true","Portuguese","liminhag0d"
"896","https://static-cdn.jtvnw.net/jtv_user_pictures/9b670be0-6299-473e-9c54-307685fc1e70-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Timmac","216595470","155550","17776","1392","583152","36485","true","true","English","Timmac"
"897","https://static-cdn.jtvnw.net/jtv_user_pictures/supertf-profile_image-4a7fae211a68ae1f-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","supertf","666846975","146385","45184","4555","582599","165946","true","false","English","supertf"
"898","https://static-cdn.jtvnw.net/jtv_user_pictures/10cf094f-4573-434e-90e7-92c70766f0c1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Jashlem","3154395","10260","2228","307","582008","10374","true","false","Spanish","Jashlem"
"899","https://static-cdn.jtvnw.net/jtv_user_pictures/8cb3b042-7933-4c61-85a6-818590dc850c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Zenon_OF","17014275","75825","649","224","581708","13423","false","false","Portuguese","Zenon_OF"
"900","https://static-cdn.jtvnw.net/jtv_user_pictures/c7308602-d19d-4bf1-9f01-45c977887676-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","RatoBorrachudo","26961645","67260","3799","400","580672","6746","true","false","Portuguese","RatoBorrachudo"
"901","https://static-cdn.jtvnw.net/jtv_user_pictures/2c3e1864-6f10-4ade-aa33-1769f01721cb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","loud_thaiga","1650090","6780","2467","243","580363","1007","true","false","Portuguese","loud_thaiga"
"902","https://static-cdn.jtvnw.net/jtv_user_pictures/72291bce-fc88-44da-9455-b0000393bc12-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Kalei","150893370","114630","9517","1316","580145","30476","true","true","English","Kalei"
"903","https://static-cdn.jtvnw.net/jtv_user_pictures/f4ca1d69-9eee-45a2-8509-079a3e5630df-profile_image-150x150.jpg?imenable=1&impolicy=user-profile-picture&imwidth=100","Kuplinov","34059255","17415","17867","1955","579945","269311","true","true","Russian","Kuplinov"
"904","https://static-cdn.jtvnw.net/jtv_user_pictures/4962c719-da66-491a-88eb-07ed7190b86b-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Masayoshi","171413475","52770","19493","3248","579420","65594","true","false","English","Masayoshi"
"905","https://static-cdn.jtvnw.net/jtv_user_pictures/cea26e66-4095-4c3e-8467-c4d46fd7aaf6-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","chefstrobel","98863320","155640","12084","635","579320","61623","true","false","German","chefstrobel"
"906","https://static-cdn.jtvnw.net/jtv_user_pictures/09591203-8837-4d41-abd7-2f2e5ab5e451-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SummonersInnLive","452683350","86940","37020","5206","578892","16125","true","false","German","SummonersInnLive"
"907","https://static-cdn.jtvnw.net/jtv_user_pictures/eaeb7b5f-26db-46fc-bb62-ea1be543fb41-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Ray","188262735","87960","7796","2140","578712","11867","true","false","English","Ray"
"908","https://static-cdn.jtvnw.net/jtv_user_pictures/95f080c5-d5a9-4659-944c-091b7a2bb91c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Exileshow","8060865","1005","33096","8020","578262","80063","true","false","Russian","Exileshow"
"909","https://static-cdn.jtvnw.net/jtv_user_pictures/915382c5-df60-4f75-8e40-0c22833c8bad-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SPYGEA","730602345","125970","60772","5799","578136","84649","true","false","Japanese","SPYGEA"
"910","https://static-cdn.jtvnw.net/jtv_user_pictures/8e0d8d69-34ee-43c7-af59-c6a2fb3074a9-profile_image-150x150.jpeg?imenable=1&impolicy=user-profile-picture&imwidth=100","CrankGameplays","11690325","11385","14797","1026","578058","27663","true","true","English","CrankGameplays"
"911","https://static-cdn.jtvnw.net/jtv_user_pictures/a798ce2e-467e-41ef-90ee-7b1513983e37-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Tuli_acosta","1681215","1380","3100","1218","577406","6952","true","true","Spanish","Tuli_acosta"
"912","https://static-cdn.jtvnw.net/jtv_user_pictures/45e10cf2-77b4-4377-8181-7dd2e6116053-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","ZormanWorld","61612560","98010","37263","628","577132","165182","true","false","Spanish","ZormanWorld"
"913","https://static-cdn.jtvnw.net/jtv_user_pictures/33aaee2d-750b-4020-94b1-6f2633d86c41-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","sacy","187143960","38070","23261","4915","577105","150641","true","true","Portuguese","sacy"
"914","https://static-cdn.jtvnw.net/jtv_user_pictures/71ed142c-e914-41b1-8709-82213ae40d4c-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","SnaggyMo","11198385","5715","14487","1959","576758","30099","true","false","English","SnaggyMo"
"915","https://static-cdn.jtvnw.net/jtv_user_pictures/306abe3f-585e-4708-bd22-d20e1b6bb0f1-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","dtoke","2400","30","247","80","576664","-109","true","true","Spanish","dtoke"
"916","https://static-cdn.jtvnw.net/jtv_user_pictures/47382de7-c8c6-4039-9bd7-f5090d06bded-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","JuliaBayonetta_","23531040","18360","3950","1281","576544","29862","true","false","French","JuliaBayonetta_"
"917","https://static-cdn.jtvnw.net/jtv_user_pictures/1cfee567-0b9c-4428-8281-c94f397a5cea-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DiazBiffle","319576230","67875","33503","4708","575660","108767","true","false","English","DiazBiffle"
"918","https://static-cdn.jtvnw.net/jtv_user_pictures/5c63dae5-ad78-44d5-844c-85696e505864-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Sneegsnag","101214120","58440","14665","1731","575349","47889","true","false","English","Sneegsnag"
"919","https://static-cdn.jtvnw.net/jtv_user_pictures/521d85de-7f26-4bad-8dbe-5800820423a7-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","DreamLeague","575039250","23235","90086","24748","574965","51361","true","false","English","DreamLeague"
"920","https://static-cdn.jtvnw.net/jtv_user_pictures/0c03212e-305d-4a1b-8c0a-688190002452-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","suetam1v4","89758335","114540","5402","783","574943","78991","true","false","Portuguese","suetam1v4"
"921","https://static-cdn.jtvnw.net/jtv_user_pictures/8348dd9e-5aef-4f19-b165-9503cd8fc2cb-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","drb7h","210294435","28110","22685","7481","573788","172944","true","false","Arabic","drb7h"
"922","https://static-cdn.jtvnw.net/jtv_user_pictures/e5d06b76-4e12-44f9-82cf-1bcc03359667-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","Grubby","604304055","182490","10714","3311","573541","101528","true","false","English","Grubby"
"923","https://static-cdn.jtvnw.net/jtv_user_pictures/4271565d-c666-4293-8185-4ae919b35f38-profile_image-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","NeburixTV","4177080","24195","560","172","573243","8032","true","false","Spanish","NeburixTV"
"924","https://static-cdn.jtvnw.net/jtv_user_pictures/b0aty-profile_image-e38e8afc1f3f8fd5-150x150.png?imenable=1&impolicy=user-profile-picture&imwidth=100","B0aty","378140310","101100","26973","3740","572408","22482","true","true","English","B0aty"
